Node_ID,Full_degree
580333,1
580334,54
56047,29
842477,16
842479,11
580336,28
580337,41
842485,10
56057,12
842489,1
842491,35
318202,123
56061,169
56067,138
580356,275
842503,26
1104647,6
56073,51
56077,52
842513,1
56083,54
580372,13
56084,26
56086,43
842524,28
842525,28
842526,14
56095,58
842527,12
56109,52
1104687,36
56112,40
56111,38
56119,73
318263,11
580413,25
56127,20
56128,62
580416,23
318274,29
580418,86
56130,57
842565,16
56131,6
56136,86
56137,65
318287,25
56146,42
56150,91
56152,50
56155,22
580452,80
56167,43
56168,67
318312,5
56170,39
56171,94
580462,12
842617,18
842625,28
842628,0
56200,60
318346,48
56203,39
318347,3
56211,185
318356,13
56217,167
842650,10
580509,1
56224,40
580516,73
1104809,12
56237,19
318385,20
56242,41
56243,24
56248,51
842681,76
56250,66
580538,18
318408,33
1366984,8
56266,160
318410,51
56269,42
56270,2
56273,160
318433,29
318437,34
56300,13
56301,81
56303,37
580592,26
56305,16
580594,116
56309,88
580605,9
580610,38
842755,11
842756,47
842757,16
56327,13
580617,20
580619,42
56333,67
318482,41
1104915,27
56340,119
56339,95
580630,13
842777,19
580635,60
318495,41
318500,46
318502,146
318503,26
56362,24
318514,71
318515,71
56371,54
56372,205
318517,99
56375,9
318520,42
56381,38
580673,74
56385,82
56391,89
580679,25
56394,13
56397,34
56398,112
580688,87
318550,57
318553,62
580698,49
318566,37
580714,27
56427,18
842860,17
580717,22
842862,13
580720,17
56433,39
56434,1
56439,88
318586,18
56444,35
318588,26
56450,36
56452,26
56454,73
56458,132
580748,34
56464,38
318609,59
56469,61
318619,208
580769,56
56482,75
842915,25
318627,68
56488,57
56493,18
56498,11
56500,90
56508,55
56509,60
56513,40
842945,8
56519,0
56524,35
56531,15
56532,28
580823,52
580830,12
318687,26
580831,50
842981,11
842982,36
1105126,23
842984,13
842985,4
580843,84
580844,63
580849,15
318707,4
580855,35
318713,17
318718,34
580863,14
580864,38
56591,6
580880,34
318738,180
580883,84
843032,9
843033,21
56602,135
56604,103
580894,4
318755,15
56611,57
56616,19
56620,8
580912,73
318773,60
318774,0
318779,33
56637,21
56639,69
56643,62
843076,4
56645,17
318793,5
1367373,2
580941,76
56653,100
843088,7
318802,20
56659,83
580946,35
580951,12
843097,14
580955,15
843099,5
56672,30
56677,122
56682,37
318827,24
56687,59
56688,83
56691,37
1105268,0
56701,43
318846,212
318852,19
56709,127
318859,67
56722,33
581016,41
56732,80
581024,30
581025,26
581027,31
56739,22
56744,79
56751,64
56755,103
581047,63
56761,89
581049,16
318914,37
581069,0
56785,39
581075,15
843220,6
843219,19
56790,1
1367513,0
56794,0
56795,21
843226,7
843229,55
581088,54
318955,67
318956,12
56814,12
843250,13
56820,54
581111,83
56825,42
581115,91
318971,15
56829,14
56832,54
843267,4
581124,49
318993,77
581143,24
581144,18
843289,18
843297,1
319010,12
56865,126
56868,74
56878,65
56882,47
56886,130
843322,10
56891,29
581182,62
581183,3
581184,1
319043,64
581190,24
843337,4
581195,38
56926,28
319072,60
319074,28
1629796,8
56938,22
56942,74
56949,40
56963,62
319109,0
843397,31
56967,105
581256,9
56968,19
581259,12
319115,12
581260,13
56972,65
56975,116
319121,23
319122,62
56984,42
56985,93
319131,28
56989,62
56990,42
56993,107
56995,42
843428,3
56998,48
57003,108
57006,47
57009,68
581299,39
57011,69
581302,32
319163,60
57020,80
319166,78
57024,93
1629902,3
57038,39
57045,47
581334,103
319191,45
57047,40
319194,20
581339,51
581347,55
581360,52
581362,42
581364,163
1105653,31
57080,11
319225,7
57084,79
581373,33
57085,14
581377,52
319236,70
57094,32
319238,60
63451,156
63452,179
57101,91
843536,15
63453,15
11352,50
843548,48
63456,26
11353,49
319267,62
843557,79
57125,11
57126,82
57130,50
11355,50
843566,20
57143,174
319288,70
57145,82
11358,115
581448,85
843593,26
581449,28
57162,80
57171,68
581463,61
319321,20
319323,63
57182,74
57183,89
57185,149
581474,82
843617,26
57192,233
57195,41
319344,28
57201,46
843636,28
581494,0
843640,52
581497,42
843643,82
319362,76
581509,39
57222,48
843655,13
57224,59
57226,79
843660,12
581521,18
57233,5
319379,18
57241,107
581529,120
57245,49
57247,66
57248,173
57249,50
57250,71
57252,202
319400,16
581545,59
57258,249
57259,147
843692,15
57261,342
581552,38
57265,23
57266,29
57267,44
57271,42
57272,71
57274,34
57275,76
57282,236
319427,67
319433,24
843723,104
57294,75
319444,23
57306,50
57309,155
843744,37
843752,17
57322,84
843754,34
319473,22
57334,22
843768,34
319481,8
57338,21
843770,14
843772,26
57340,16
843774,29
1105920,2
581635,68
57347,213
57348,88
581638,80
843783,29
57352,51
319494,40
319499,33
319505,234
57365,74
57367,65
843799,13
57369,114
581660,79
428229,40
319522,28
57384,93
843816,18
319533,60
57389,71
57391,39
428232,34
57390,100
57395,92
57396,57
57400,71
57413,65
581704,47
57419,39
57421,6
57423,53
57424,56
581713,55
57427,38
57430,59
843866,0
57435,36
57439,36
57444,64
319589,21
319594,39
843883,64
1630318,4
57455,79
319602,52
843890,4
843892,8
843894,5
57472,9
581761,25
319620,50
57478,141
57487,48
57488,22
57491,82
57494,18
581782,50
319638,14
57498,145
581787,44
581789,14
319645,2
843935,38
319648,20
57508,33
57513,20
581802,63
843945,54
843946,23
57522,19
843958,18
319671,42
581815,49
843961,15
319676,50
319677,141
319681,51
319682,22
319683,26
319684,37
319687,53
319694,45
843987,0
319699,419
319707,23
319708,38
319710,37
319711,37
319712,43
319715,65
319717,11
319719,37
844008,67
844007,30
57581,53
581872,11
581876,16
581878,50
581879,10
57591,54
844034,65
57603,48
57602,106
57611,33
844043,13
319758,16
57620,41
319766,71
57625,49
1106202,0
319778,85
57636,18
57641,74
319787,42
57644,74
57645,82
57648,150
57651,56
319796,85
57654,42
581945,226
57659,30
844095,25
581953,45
57666,86
319812,20
57670,27
319818,40
57676,45
319820,11
319821,116
57679,69
844113,27
57682,95
57684,14
57685,12
57686,70
57691,55
581980,45
57696,84
57697,91
581987,22
57706,115
319852,7
581997,18
57711,15
582000,43
57713,65
57714,17
319859,45
57716,109
319869,79
319872,79
319874,101
319875,19
319877,10
57734,23
57733,39
319880,11
57736,38
844169,49
844171,32
582025,39
319885,100
57751,42
57755,157
57759,10
319909,52
582057,19
582061,37
57777,71
57780,39
57790,0
57795,54
57796,31
57797,45
844231,5
319944,41
319946,61
57803,26
57804,40
319950,25
319951,84
1106384,20
319960,51
57816,64
582116,31
57831,61
57836,49
319987,16
319991,7
582135,36
844290,3
844291,14
844292,25
320003,55
844295,33
320011,15
320013,93
57870,30
57869,22
320016,13
320017,58
844306,36
844307,30
57876,0
320020,55
844310,31
57878,46
57880,65
582172,38
57884,74
57887,2
844322,14
57891,13
57892,18
57893,0
320038,26
57896,228
320041,52
57903,43
320048,38
57910,101
320055,45
57918,14
582207,91
582206,17
320066,71
57924,36
320072,45
320073,31
320075,69
57936,25
57940,24
582229,38
1106518,20
57948,51
57950,79
57951,261
57954,116
582243,49
582246,13
57963,86
57966,52
320111,34
320113,51
57974,33
57975,93
57976,30
320118,60
582266,39
57982,100
57988,12
57990,39
57992,31
844425,15
57996,30
320144,42
58000,9
320146,7
844433,41
320148,74
58006,27
58008,45
58009,44
582306,38
58024,57
58026,47
582315,27
1106602,20
58029,110
582318,52
582319,17
582320,28
58028,30
582323,54
582324,20
582327,0
320184,33
58041,115
58044,96
58052,25
320198,199
1106630,7
58055,75
58058,64
320203,24
58060,44
58061,24
320202,27
58063,59
58066,1
58069,2
58070,23
320213,20
320214,33
844505,15
320218,18
320217,19
844508,12
582372,28
320239,47
58095,239
320241,49
58105,48
582396,27
320257,50
58114,31
320260,27
58120,5
63655,39
582411,49
844556,4
58125,60
320270,23
844558,12
320272,23
320271,14
844557,33
58135,72
58136,40
320285,144
58143,70
58146,95
320295,19
320307,14
582452,20
582453,19
844601,38
320314,55
58171,70
58173,190
58175,125
320319,92
58177,57
58180,83
58186,126
58187,56
844619,21
320337,156
320346,24
58203,31
320348,29
320349,59
320350,37
58206,44
58208,34
58207,56
320353,30
58211,90
582491,37
844645,16
320357,44
320359,51
58215,189
58217,131
58218,62
58219,62
58239,20
58240,96
58241,83
844671,28
320387,54
58245,10
58246,23
320393,29
320396,32
58252,77
320400,34
320402,69
58261,86
844693,37
320409,18
582553,23
844699,8
844700,27
58270,37
1631138,1
58274,38
320422,21
58278,20
320423,104
582569,105
58280,28
58284,4
320430,7
320432,40
320433,12
58291,27
320436,55
320437,60
320443,49
58300,117
58299,49
58303,73
320448,29
58308,143
582599,49
58313,142
58315,70
320463,52
582607,6
320472,41
844762,22
320475,1
58330,217
58334,139
58342,186
58344,46
58346,87
58348,42
58353,33
58360,19
58366,44
58369,153
58370,24
58373,37
320517,25
582664,60
582667,73
582668,15
1106957,5
58389,148
320534,50
58391,106
320537,77
58395,57
320546,42
582690,108
1369127,4
582697,69
582703,0
320560,47
1369137,9
58418,75
582712,32
320578,79
320579,14
320582,19
582735,36
58447,102
582738,24
58453,93
320602,120
58459,23
320604,162
320612,53
58472,76
320617,40
582762,19
58473,87
844908,8
844909,19
582768,11
58487,124
582783,22
1107072,30
582788,17
58500,140
582790,41
58502,43
58507,14
58509,56
320654,62
320659,37
844948,5
320666,0
320667,24
58527,26
320673,2
58530,79
582817,20
582821,33
582823,2
58535,7
320679,60
582826,56
582827,17
58540,44
58549,11
58552,47
1107133,0
844995,22
58569,123
845006,19
320720,101
845010,8
845011,5
845012,3
58578,22
845014,11
58583,42
320729,16
58594,43
320748,15
320751,18
58608,100
58609,96
58611,58
582904,7
582905,33
58616,27
58619,54
58626,1
58631,19
582921,8
58636,91
845073,59
582930,56
320787,25
58644,66
845078,18
58647,50
582935,6
58649,7
845081,12
845082,1
1369370,8
58654,7
58667,27
582955,56
58669,20
582958,42
845100,30
58672,134
582961,50
582962,13
582964,10
845110,36
58678,10
320824,36
845113,17
58686,28
582982,41
845132,7
582993,51
582994,2
582997,8
582999,6
583002,41
58724,158
845158,31
320873,100
845162,1
320875,12
845168,16
845174,9
58746,19
845180,6
845183,20
58752,54
583039,76
320898,32
583044,32
583046,41
320906,75
58765,28
320916,111
58772,127
58774,29
320927,100
583077,17
58792,225
58796,55
320942,70
58799,55
58800,32
58801,0
58802,109
1107379,1
320948,19
58806,1
58807,17
320955,28
58812,47
58813,27
845245,2
583101,15
320964,0
58826,52
1369556,1
58838,217
320982,114
583136,45
320992,52
320996,12
845286,14
58857,36
58859,18
58860,87
58864,82
321013,67
321016,33
321018,11
58876,129
583166,46
58878,6
58884,82
321032,0
321039,64
58895,27
321045,107
321046,27
583189,63
58907,15
845340,3
583195,39
58910,105
321052,71
58914,32
58916,192
845350,11
58925,72
58931,65
58932,19
58936,105
58937,15
58940,28
583230,29
58948,18
58950,33
583239,31
583241,20
58955,24
845389,2
583246,20
321103,40
58959,18
583249,45
58976,34
583265,29
58983,67
583274,19
58993,35
58998,86
583289,19
321149,32
59012,172
59013,39
321159,126
583303,40
59015,15
59020,16
59026,4
59027,40
59029,74
59031,12
59032,92
59035,217
59036,90
59037,7
583329,32
321185,93
583331,20
583332,29
583334,24
583339,44
321195,51
583342,19
845487,3
59066,69
59067,98
59070,86
59081,100
59085,24
583378,54
59092,75
583381,29
59096,101
321242,80
845531,15
321244,113
59102,32
321248,32
583392,67
59112,20
583401,19
59121,46
59124,16
321270,20
59127,59
321274,53
59131,9
321276,41
845565,123
59135,68
59137,123
59146,3
583436,11
321294,61
583438,116
583441,11
59158,20
59159,64
59160,26
321305,80
59161,55
59162,88
845595,13
59163,18
583447,15
583456,27
583459,25
59171,44
59173,50
59174,25
59175,24
321318,14
583466,38
59180,110
321324,17
59182,18
321329,27
1632049,6
321330,35
59193,71
321340,4
59197,46
59199,47
583495,72
59207,62
321352,12
59209,16
583499,56
59212,14
59215,57
1107792,0
59216,29
321363,60
59220,68
321365,30
321367,66
1107804,8
321376,11
321377,14
583524,25
321382,28
59241,162
321388,22
59244,104
59246,36
321401,42
59261,41
59263,12
321408,34
59264,40
59274,202
321421,46
583570,40
845715,33
59284,122
59285,58
321430,53
583574,42
59291,19
59292,19
59293,26
59294,39
1107872,14
321447,23
59303,60
59307,24
321451,38
321453,5
59328,12
59329,52
321480,30
845769,17
59342,106
59346,93
321492,0
321494,65
59352,79
59353,60
59363,114
583653,40
59365,1
59367,79
583657,75
59373,226
583663,22
59378,101
59380,89
583671,24
583672,62
583673,70
59387,229
59391,29
845824,50
583682,44
59395,49
321540,190
59397,32
321544,44
583693,21
1107983,1
321561,26
321562,13
583715,74
845862,45
59435,74
59438,78
59439,33
59440,13
1632305,1
1108017,6
59443,8
59447,35
59449,73
583739,61
59453,42
583745,36
1370182,23
59469,28
321615,37
583760,12
845906,4
321622,38
59487,21
59489,17
59494,73
59495,51
59496,51
583785,41
59500,22
845933,15
845935,31
321648,13
59507,34
845943,30
321655,9
321657,29
321658,22
845951,7
59525,37
583820,74
845965,47
583830,15
59544,278
321689,24
321691,1
583847,42
59560,38
59563,7
321711,30
583864,14
59579,192
846015,46
59583,55
59585,66
59588,12
59597,41
59598,126
846030,88
321744,55
59602,110
59603,33
583893,41
583896,45
583898,45
59615,74
583906,96
59620,41
59622,5
321767,80
846056,19
583912,27
583920,65
59633,0
583924,32
59637,54
846068,40
583932,25
583934,22
846080,34
846081,9
59650,24
583937,71
59657,143
846089,25
59659,62
583951,12
846096,7
321810,44
846099,3
583956,39
846100,42
321812,49
846103,30
59680,38
583970,80
59687,70
583975,84
583979,32
59692,60
59693,153
846125,13
321836,69
59706,59
321851,34
321856,121
321859,169
59724,76
59731,1
584022,44
584023,5
59737,28
846171,2
59744,146
846178,5
846179,12
321893,7
846181,16
59752,127
584043,20
321903,16
59762,31
59769,20
584059,30
321917,26
584065,99
59779,12
321923,40
584069,60
321931,9
59789,119
846222,6
584083,77
321941,37
584088,26
584090,22
584091,23
59804,48
59806,21
321951,53
59809,55
321953,70
846243,66
59815,35
584104,25
59816,133
59822,25
321970,141
321973,41
321975,122
59831,25
321985,77
59841,19
584133,39
846278,12
846279,32
321992,53
584139,22
59852,462
321997,64
584144,8
59857,47
846290,4
59856,228
322000,4
59861,15
322010,54
59866,103
59868,3
584171,56
322028,80
584172,37
59886,25
116109,38
584182,19
846329,25
59903,23
322048,236
846335,17
846345,19
846346,36
322061,65
322064,108
846360,2
322074,4
59931,13
322081,77
846370,28
59940,25
322088,148
59945,7
322089,93
322090,13
59948,114
584236,46
322094,126
59951,140
584247,48
322106,23
59973,0
322118,13
322117,7
846411,8
322123,21
59979,60
59983,103
846422,1
322134,86
846429,17
59998,2
584293,76
322151,60
322157,57
322159,9
846454,41
846455,2
846462,24
60031,134
60030,148
322179,25
846469,15
322185,64
584330,24
60043,108
584332,61
60042,88
584329,19
322186,25
846483,17
322196,45
1108628,0
584342,28
846487,12
322200,20
846489,0
322207,42
846496,18
846495,16
322213,13
584357,135
60069,20
846504,25
846505,18
846508,15
60077,34
584365,22
60076,101
60085,356
322232,21
584382,107
584391,11
60104,128
322252,110
846545,26
584402,17
322259,36
322260,25
1108699,0
60123,128
1108705,3
846564,34
60143,31
322291,46
60148,45
584438,68
584442,20
584445,24
584446,71
584447,19
60159,19
584449,31
584451,68
60165,91
322310,28
846601,15
60175,168
584463,89
846612,5
60187,51
60193,23
60199,61
584491,22
584496,98
322357,39
846649,35
322365,8
322373,69
584520,29
60235,47
584524,35
584523,48
322384,49
584530,10
584532,51
60249,48
322395,27
60252,77
322396,32
60256,23
846694,18
60263,33
322409,48
584554,29
846702,21
60271,61
584560,72
846705,24
584562,27
584563,21
60276,138
322421,57
322414,49
322425,19
60282,132
322426,8
584572,27
322429,0
584574,28
846719,35
584576,117
1108862,1
322428,16
60289,64
322427,1
584583,72
846735,30
584591,37
846738,10
322454,19
846745,27
60314,114
584606,104
846750,22
322462,22
322465,10
322466,30
584611,17
322467,42
846758,28
846763,28
584622,75
584623,102
584625,20
322483,18
846780,36
584646,25
584650,5
846797,26
60367,105
846803,24
322516,19
1108949,15
322518,38
846811,41
60380,20
584669,33
584668,27
846812,6
846815,32
846822,8
60392,13
584680,21
584684,56
584693,29
846837,2
584696,16
322552,57
322554,94
60412,26
60416,60
846857,26
60426,61
60429,20
846866,40
846867,0
60438,66
322583,43
322582,203
60441,25
322584,127
60443,27
846871,14
60449,44
584738,22
584739,19
60452,22
60451,80
846886,53
60455,27
60458,47
584746,41
60461,37
584757,39
322615,10
322619,27
60476,49
322622,99
322626,50
846915,44
846916,38
60487,81
322634,66
322635,67
846922,17
60491,77
584783,36
322640,72
322641,114
322652,38
322659,129
60517,38
322669,35
584815,31
584817,56
846962,27
322679,63
846972,53
846974,29
322687,58
846978,82
60548,19
846980,11
846981,3
846982,15
60552,144
322697,33
846983,38
846991,12
60559,17
584849,97
322704,16
847006,36
60576,44
60577,37
60578,47
322723,35
584868,39
847013,28
584870,43
60583,10
584872,30
322728,43
322730,163
847026,5
322740,29
584886,113
584887,20
847041,14
60610,33
322755,5
847045,16
60613,18
322759,8
60616,48
60617,17
60615,33
322763,90
60619,20
584913,21
322770,86
847061,19
60639,69
584928,11
322784,48
60648,41
847083,21
60657,22
60660,36
584954,39
322811,22
322812,51
60670,85
322815,76
322816,57
584961,32
60676,20
60678,115
1109255,7
60681,116
322826,33
60684,135
322829,17
60686,30
60692,20
60694,67
60695,155
60698,35
60700,73
60702,127
1371425,6
847140,29
60708,56
60716,50
585005,28
585015,31
60730,10
585021,27
60735,61
847167,47
60738,19
60741,39
60743,17
847175,13
322891,119
60750,79
585038,29
60758,96
60759,46
322905,70
585051,30
847196,13
322909,2
847197,18
60767,7
60770,33
60772,31
322922,104
847214,14
60785,43
847219,16
322938,37
60796,111
585085,58
60798,32
322943,38
585086,66
60800,47
322947,80
847236,25
847237,18
322952,57
1371531,8
322956,3
585102,41
322969,50
585117,53
60831,98
60832,52
60833,38
847267,14
847268,13
847270,22
60840,18
847274,46
60844,16
847282,3
60853,64
60855,96
322999,53
323001,23
847288,18
60861,58
60864,68
60865,62
1371587,0
60872,18
585160,27
60873,104
60877,17
60880,11
1109459,23
323028,25
60887,125
60889,17
323034,48
60891,23
847322,21
60893,19
60896,37
60899,33
60901,13
585191,58
60905,57
60907,14
585196,41
585200,58
60916,36
585205,43
323062,119
847348,0
60923,12
323067,19
60931,34
847364,37
585223,161
323085,191
323093,30
60949,28
60950,120
847384,35
323097,264
60953,22
60960,83
847392,5
847393,10
60964,53
60967,0
585256,42
1109544,0
585261,66
585262,57
585270,53
847415,38
60993,70
585282,25
323144,143
61005,19
585296,28
323153,21
61011,103
61012,18
585299,15
61013,74
585303,185
61015,57
585300,42
61018,87
61019,32
61020,157
585309,26
847462,32
847464,42
585321,18
585322,32
585326,16
585327,57
61049,40
323195,56
61051,11
61053,14
61054,56
323198,11
61057,3
61062,0
585353,28
323210,110
61067,11
323211,23
323212,16
847502,29
61076,70
323220,39
61081,30
323227,66
585372,93
847520,21
585378,19
61091,47
323236,67
323235,60
585380,27
585381,31
847528,47
61097,22
61098,32
847531,18
61100,193
61105,61
61106,0
585395,46
323252,8
61109,45
585402,17
61117,80
585406,85
847550,15
847553,13
61121,13
585415,20
847562,32
61131,14
323279,54
61136,0
323280,92
585426,43
61139,117
61145,18
323298,63
61155,6
61157,53
61160,93
323307,42
323309,27
61167,57
61168,25
847602,10
61180,36
61183,81
585475,72
1109765,2
585478,35
585479,20
61190,28
61189,208
61192,145
61197,20
323345,158
61203,26
585494,124
585496,98
323356,22
847645,21
847647,34
323366,23
585513,1
323374,37
323375,24
61234,18
323381,17
61241,146
61245,67
61246,45
585535,34
61254,23
585542,18
61261,45
323406,84
323407,21
61268,61
323413,35
61271,41
323429,67
323432,70
323433,63
61288,76
847724,23
61293,26
323436,83
61295,78
585584,8
323438,71
61297,197
847733,2
61303,77
61305,70
847738,31
585595,102
847743,12
585600,1
847746,11
61321,174
1109897,9
323472,53
847764,50
585624,4
323484,80
847773,1
61342,116
323487,31
61344,61
847778,37
61346,94
61347,18
61351,29
323495,63
61352,116
61363,85
323511,28
61371,52
61373,48
323519,58
61375,19
61383,38
61385,117
61387,22
61390,35
61395,45
323544,54
585699,25
323563,20
585708,16
585710,47
323566,59
1110001,24
323570,240
61430,2
323582,30
847873,13
323586,28
847876,31
585736,41
61455,15
323601,33
585746,14
61462,95
1372183,11
323606,84
61465,207
323610,32
61473,68
61476,114
323621,6
1110055,6
61480,90
585769,12
323631,85
323633,173
323634,20
61492,81
61493,58
61494,40
847927,15
323641,97
61502,60
61503,34
847935,10
323647,30
323650,73
847939,27
61510,30
323655,31
847944,9
323656,72
323664,37
585813,12
323670,49
847961,0
847962,4
61531,24
323676,19
847965,16
585822,49
585833,23
585835,40
1372267,7
323691,33
61556,63
61559,84
323704,72
585849,13
61563,23
848005,34
323719,66
61580,126
323729,43
61590,30
585880,25
61599,33
323747,30
848035,0
61605,27
61609,52
585898,46
61611,179
323762,138
1110201,3
848058,24
61628,32
61631,146
323778,68
61638,86
1110220,12
323789,23
323792,61
848086,20
323800,161
585947,23
848092,4
585958,115
323815,76
61671,29
585960,38
61674,74
61675,11
61676,72
1110253,25
61678,156
323831,105
848122,4
848123,8
61692,19
323838,2
61696,79
61704,70
61705,54
61707,56
61708,40
61709,56
61711,41
61712,30
61717,29
61718,32
323863,2
323867,72
848155,29
323876,80
586024,32
586025,72
586029,21
61746,43
323893,42
323894,46
61757,42
323904,20
323905,286
323916,38
848211,13
1110355,13
323925,55
848218,50
61794,45
323940,49
61807,224
586096,8
61812,7
848245,14
61819,40
586113,24
586121,140
61835,158
61836,42
61841,44
61843,61
61844,32
323988,43
61847,22
61849,3
61850,27
61852,41
61853,56
586149,13
1110438,22
586150,13
324014,4
324016,15
324018,104
61882,70
61884,131
61894,63
324041,73
848331,19
61900,72
324050,21
61907,3
848340,56
848343,22
586202,31
61915,19
324068,48
61935,0
61938,26
324083,77
586229,22
61942,53
61943,20
848376,5
586232,11
324095,45
61953,11
324097,31
61955,22
61956,44
61957,9
61960,20
61961,32
61963,7
61964,20
61966,55
61967,48
61968,9
61969,956
61970,26
61971,46
848400,47
61973,37
324118,15
848401,6
848410,3
324126,22
61987,75
61989,18
324134,67
324137,35
61994,22
324141,37
848433,25
62002,67
62004,25
586295,66
848441,31
848443,19
848444,8
848456,8
324171,34
848461,14
848462,8
62030,59
324181,59
62039,178
62042,31
586331,9
62045,30
324191,0
62049,61
62061,54
324206,9
62063,100
586356,6
586361,14
62073,53
62083,16
62084,23
324234,13
62092,192
62093,26
324237,29
586383,112
586382,91
848529,9
586386,0
62097,93
62110,0
586400,64
62113,21
62114,15
62115,32
324260,92
586404,42
848548,24
62123,26
324269,40
62125,51
62126,8
62128,17
62130,46
62135,30
62136,27
62137,52
62139,16
62140,25
62141,31
848571,14
62144,49
324289,30
62147,22
62148,15
324304,89
62161,62
586454,41
62170,116
324323,6
62207,44
324352,30
848648,59
62218,17
324365,22
848653,16
586509,23
62225,30
62250,176
62251,61
848684,7
586540,21
848686,28
324399,83
324400,59
62257,54
586541,5
62259,222
62260,26
62261,57
586542,28
62263,55
586543,33
62265,66
62266,171
62267,131
586553,17
848713,11
62287,37
586578,23
62291,57
586581,31
586588,40
586589,46
586590,55
62304,59
62306,88
62310,19
62313,22
1373035,1
324470,54
848758,27
62328,109
324473,45
62330,43
62326,62
586620,43
62336,53
62337,226
324487,13
62346,60
848780,17
62359,219
62360,92
62361,102
62362,80
62366,21
62369,106
62370,7
62372,37
62373,23
62375,113
848808,6
62378,46
62379,43
62382,108
62384,80
324529,39
62386,65
848819,5
62387,24
62389,179
324534,39
62391,47
324535,36
586675,17
586677,18
586678,4
586685,32
586689,103
62404,36
586696,103
1110985,7
1110984,3
62409,120
586700,86
324562,34
62419,38
62420,35
62421,80
62418,38
62423,115
586711,54
62425,67
62422,76
62427,9
62428,79
62429,34
62431,46
586719,1
62433,20
586720,0
62435,36
62436,61
62437,75
62441,15
848874,8
62443,17
62445,201
62446,22
324591,30
62448,12
324590,14
324597,37
324600,76
324604,27
324606,61
62464,45
586753,39
62468,95
62469,11
324612,27
62472,76
586760,15
62474,13
62476,146
62477,49
62478,20
62479,17
324624,48
324628,84
586775,34
324639,5
324643,9
324645,19
324646,20
62503,0
848934,37
324649,108
62507,127
62510,57
62512,49
62518,114
62522,45
324666,118
586812,38
586811,14
324670,30
848959,9
586821,81
62534,46
62545,71
62547,16
62552,44
62555,99
62557,40
62559,53
324704,35
848993,19
324714,37
62578,152
62586,116
62588,163
1111166,0
324738,64
324741,70
324742,47
62601,44
62606,57
62607,164
1111187,14
62614,177
62615,95
849052,2
324770,238
324771,40
62628,121
62630,106
62634,65
324780,16
324781,21
1111214,3
324783,18
324785,79
586931,4
849077,10
62647,5
62648,45
324795,82
324797,23
849092,15
62665,8
62666,41
324810,72
62671,43
62672,146
62673,92
62674,21
62675,111
62676,198
62677,117
62678,333
62679,28
62680,13
324819,45
324824,12
324827,89
62683,40
62685,27
62686,63
849118,8
62684,44
324831,55
586985,43
324848,80
324850,33
324852,179
849143,6
849145,5
324860,11
62717,222
324862,7
62718,100
62719,121
587015,35
324875,146
62735,72
62737,33
324882,80
587029,43
62743,3
324888,17
587036,43
324893,6
62749,40
324899,50
62755,119
62758,9
62759,58
587048,21
62761,24
62762,21
62763,24
62764,125
62765,64
62767,42
62768,543
62769,72
62770,81
62771,122
849204,54
62773,31
62774,60
849207,0
62776,48
849206,13
324922,55
62779,116
587069,18
62783,30
62786,33
62791,16
62792,140
849229,40
62798,33
324943,45
849232,33
62800,138
849240,24
62809,39
62811,49
62812,14
62813,14
62815,19
62816,123
587104,46
62819,53
62820,63
62822,24
62823,34
62824,32
62825,30
849260,86
62828,202
62829,111
62830,51
324975,26
62833,230
324977,26
324982,38
62840,75
62841,41
62842,51
324989,112
62846,49
62847,69
324990,101
62848,47
62849,38
62845,112
324999,42
62856,45
849294,154
62864,65
849297,47
62866,0
62875,30
62877,19
587169,31
62882,29
62883,77
62884,37
62887,69
325034,33
62893,79
62894,61
325037,68
325040,48
62897,60
62895,156
62900,56
62901,77
62902,141
62904,66
62906,30
62908,64
62909,59
62910,34
62911,91
325056,47
325057,25
849343,12
325059,35
325060,61
325061,23
62917,48
1111495,32
325064,11
62921,112
325066,33
325067,45
62924,82
62925,15
62919,63
62927,60
325071,17
62930,6
587222,26
849367,11
62938,19
325083,43
849372,5
62942,74
849375,2
62944,31
849376,5
849378,1
62943,41
849379,40
325093,54
62949,57
1111531,3
587245,34
849389,6
849390,34
62958,91
62961,84
849393,25
62963,26
62964,41
587253,59
62966,16
62967,28
62968,22
62969,10
62970,97
62971,10
849397,9
62973,40
62975,10
62976,16
62977,20
325122,99
62980,37
62981,98
62982,44
325128,15
62984,10
62986,24
587273,23
62987,240
325131,215
325129,156
849423,4
62992,0
1111565,0
325137,22
325141,14
325142,54
849429,19
325144,68
325145,54
325148,60
63006,107
325150,79
325153,73
325154,52
849444,63
325159,68
325161,72
63017,84
325163,16
1111594,15
325166,6
587313,25
325170,199
325171,105
325172,160
849460,36
1111612,19
1111613,2
65027,98
587339,101
587343,20
63056,95
325207,57
325208,17
325209,17
587352,45
325211,18
325213,36
325214,12
63072,103
63073,66
63074,4
325219,40
587363,114
63077,171
63078,74
63079,92
325221,52
325222,26
325224,35
325223,80
587364,121
325220,12
587375,37
849526,8
325239,32
325241,50
63097,62
325243,26
849532,8
325245,89
325246,35
849529,14
325248,106
325249,23
325250,41
325251,52
325252,57
325253,33
63112,98
325259,82
325267,111
849558,34
325271,57
325272,65
325274,81
325275,14
587420,16
325277,78
325278,52
325279,59
1373855,4
63139,65
587428,18
325284,44
325285,36
325287,46
325288,41
325289,185
63140,28
325291,28
325292,39
849581,3
63153,34
63154,35
63155,103
63156,58
63157,65
